id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
54131693,PDX Penthouse with Atrium River & Mountain Views,57373623,Sebastian,,South Portland,45.47196,-122.67566,Entire home/apt,204,2,61,2025-04-06,1.40,2,124,6,22-130266-000-00-HO
54150627,"Modern, Upgraded Apartment -  free parking!",409693567,Patrick And Sarah,,Pearl,45.53069062034916,-122.6799877165992,Entire home/apt,280,30,0,,,17,347,0,
54160738,Renovated Condo in the Heart of Portland,19977865,Sabrina,,Northwest District,45.5241,-122.6882,Entire home/apt,68,30,11,2025-01-04,0.28,1,43,1,
54167263,Studio Retreat in the City,12966945,Ann Marie,,Hayhurst,45.48255,-122.72189,Entire home/apt,76,1,31,2025-09-05,4.77,1,242,31,25ASTR-APP-00038
54168405,Stylish Apartment in Historic Neighborhood,5074035,Rachel,,Boise,45.55331,-122.67675,Entire home/apt,70,31,9,2025-08-30,0.22,4,248,2,15-138062-000-00-HO
54186522,Big family home. Pets okay. Close to parks & more.,6530677,Nicole,,Woodlawn,45.57163,-122.64561,Entire home/apt,,30,18,2023-04-16,0.52,1,0,0,
54194083,Spacious 2 Bedroom in the heart of Sellwood,439397034,Alex,,Sellwood-Moreland Improvement League,45.46347,-122.64893,Entire home/apt,,30,48,2025-07-23,1.20,1,191,3,
54208815,"Dog-friendly, huge, & cozy home in best location!",7241632,Samuel,,Buckman,45.5144,-122.63923,Entire home/apt,,2,6,2025-06-22,0.14,2,0,2,22-127106-000-00-HO
54245996,El Rancho Fantastico  (4.5 miles from airport),141751197,Irene,,Cully,45.55833,-122.6156,Private room,,1,321,2025-08-11,7.26,2,52,94,24-008314-000-00-HO
54247874,Private Garden Retreat in the City,5074035,Rachel,,Boise,45.55296,-122.6769,Entire home/apt,115,31,1,2022-05-01,0.02,4,309,0,
54249504,Modern 1-bedroom with indoor fire place.,64092580,Darlene M,,St. Johns,45.59341,-122.75101,Entire home/apt,101,3,61,2025-07-19,1.58,1,106,10,18-107538-000-00-HO
54280360,Cozy and Walkable 1 bedroom daylight basement,54934802,Michael,,Richmond,45.50283,-122.62316,Entire home/apt,67,1,284,2025-09-01,6.99,1,251,91,24-002227-000-00-HO
54303512,Modern Portland Studio w/ Central Location!,121688409,Evolve,,Goose Hollow,45.52149,-122.68853,Entire home/apt,,30,0,,,23,0,0,
54305840,Charming Belmont Craftsman w/ Patio,51085562,Jesse,,Buckman,45.51688,-122.64129,Entire home/apt,,30,9,2025-08-09,0.25,1,1,3,
54317587,Parkside Hawthorne Cozy Home,3901470,Jennifer,,Richmond,45.51113,-122.63286,Entire home/apt,,1,120,2024-07-14,2.85,2,0,0,19-160688-000-00-HO
54319646,Studio steps from Mississippi Ave (94 WalkScore),29713998,Sally,,Boise,45.5481556,-122.674963,Entire home/apt,82,2,267,2025-08-22,6.23,1,30,63,22-119790-000-00-HO
54342436,Cheerful 2 Bedroom Home. Walk Score: 91 & Parking,205079895,Mike,,Sunnyside,45.51816,-122.61867,Entire home/apt,,30,71,2023-06-13,1.61,8,0,0,
54356926,Spacious 4 Bedroom Alberta Arts District Home,779984,Dylan,,Concordia,45.56472,-122.64207,Entire home/apt,,5,15,2024-07-01,0.36,1,0,0,22-125091-000-00-LU
54358401,"1 bdr apt in SE- private entrance, w/d, parking",5272495,Giselle,,Foster-Powell,45.48547759008582,-122.58303554822436,Entire home/apt,,2,72,2025-04-30,2.54,1,0,5,22-118000-000-00-HO
54391050,Chic Home Pet-Friendly + Private Fenced Yard,1828909,Shona,,North Tabor,45.5270326,-122.607338,Entire home/apt,,30,1,2023-12-01,0.05,10,0,0,
54392773,Cozy Garden Cottage Near Multnomah Village,31406893,Jackie,,Hillsdale,45.4687,-122.69955,Entire home/apt,91,2,17,2025-09-02,0.84,1,237,14,24-026316-000-00-HO
54406248,Wilson Heights Studio at Forest Park,14736623,Alex,,Northwest District,45.53695,-122.71287,Entire home/apt,92,2,124,2025-09-05,2.92,1,65,21,21-115899-000-00-HO
505918970691939876,Peaceful Cottage: Fully Equipped 2BR near PDX & UO,27978474,Julie,,Concordia,45.57118,-122.63335,Entire home/apt,112,3,196,2025-09-02,4.29,1,55,52,18-184228-000-00-HO
506639626929819378,Walkable new home by Hawthorne - Modern spacious,19266,Chris,,Sunnyside,45.51567,-122.61816,Entire home/apt,225,30,111,2025-08-15,2.72,2,141,8,20-114167-000-00-HO
540629919638998108,Charming home on private street with hot tub,43443423,Erik,,Arnold Creek,45.44681,-122.70821,Entire home/apt,184,1,166,2025-09-01,3.95,1,24,72,23-003033-000-00-HO
540829827019588024,Alphabet district home by Forest Park and 23rd Ave,1142106,Mary,,Northwest District,45.53364,-122.70938,Entire home/apt,120,30,5,2024-12-08,0.12,1,231,1,
543790091430453039,Modern SW Portland Smart Home,153766232,Eliav,,Crestwood,45.45121,-122.73463,Entire home/apt,357,30,0,,,1,364,0,
545780150951956079,"1 Bedroom ADU 
Inner SE Portland",23683530,Pasha,,Buckman,45.5202568776585,-122.64923210729853,Entire home/apt,69,31,1,2023-09-04,0.04,1,302,0,
546288019840016465,"Modern Flat w/Urban Farm | Private Porch, Walkable",26098,Jonathan,,Richmond,45.49840262774612,-122.6233768180639,Entire home/apt,124,30,2,2025-08-29,0.94,1,311,2,
547111719721943259,Spacious bottom half of house. private entrance!,163250650,Jack,,Hillsdale,45.47517,-122.68151,Private room,,1,70,2024-11-29,1.61,1,0,9,22-126968-000-00-HO
549520441803430046,Floating Home in Portland Oregon!,400364710,Charles,,Sellwood-Moreland Improvement League,45.47619,-122.65761,Entire home/apt,85,30,4,2024-09-08,0.09,1,66,1,
549568993052279492,"King Beds! Uniquely Portland, Luxury Craftsman",37422309,Peter,,Foster-Powell,45.48799,-122.58834,Entire home/apt,463,3,133,2025-08-12,3.13,9,229,38,21-097650-000-00-LU
550217872071953441,Walkable Foodie Heaven,2996481,Peregrine,,Kerns,45.52616,-122.63801,Entire home/apt,105,1,257,2025-09-02,6.11,2,287,67,24ASTR-APP-00502
551339675550158111,Casita Mississippi - an Overlook gem!,120568465,Nunzio,,Overlook,45.55402,-122.6903,Entire home/apt,,2,216,2025-08-24,5.29,1,0,55,24-004837-000-00-HO
551398401001977637,Queen Anne Guest Apt. In Historic District,3662791,Jamie,,Northwest District,45.52899,-122.68805,Entire home/apt,,2,166,2025-08-16,3.87,1,65,44,21-107639-000-00-HO
551576416242411206,Private Modern Bungalow,24385374,Chris,,Concordia,45.566616,-122.63681,Entire home/apt,115,2,144,2025-08-30,3.46,2,261,39,18-262210-000-00-ho
551592062677838247,1 Bdm Apt between the Pearl Dist/ NW 23rd & OHSU,201594889,David,,Northwest District,45.52713,-122.68988,Entire home/apt,75,30,14,2025-06-27,0.33,3,312,4,
551742371275695683,1BR • Fast WiFi • Walk to Dining & Breweries,33154064,Connor,,Northwest District,45.53422164916992,-122.69903564453125,Entire home/apt,148,1,310,2025-09-02,7.10,8,344,80,21-027792-000-00-CO
551754249707632120,1BR • Boutique Flat • Prime NW Location,33154064,Connor,,Northwest District,45.53425598144531,-122.69911193847656,Entire home/apt,121,1,287,2025-09-02,6.57,8,349,52,21-027792-000-00-CO
551765448198147699,"Bright 1BR • Walk to Coffee, Food & Shopping",33154064,Connor,,Northwest District,45.53418731689453,-122.69908905029297,Entire home/apt,121,1,280,2025-09-02,6.41,8,338,80,21-027792-000-00-CO
552146348115409295,The Record Room,20673854,Harry,,Buckman,45.5149,-122.64924,Private room,82,2,241,2025-08-30,5.64,3,73,62,19-253657-000-00-HO
552459643994124868,"Downtown next to the Pearl, Providence Park & NW",8118413,Tracy,,Goose Hollow,45.52102,-122.68738,Entire home/apt,70,30,12,2025-08-01,0.32,1,311,3,
553013219005188623,#StayinMyDistrict Pendelton Place Walk to Mt Tabor,3142393,Amy,,Richmond,45.501438,-122.609848,Entire home/apt,66,1,112,2025-08-28,2.57,19,163,24,22-124149-000-00-HO
554324491193620283,"Cheerful 2 bedroom home, w/fireplace and office",6827749,Maureen,,Hosford-Abernethy,45.51188,-122.65983,Entire home/apt,100,31,4,2025-08-12,0.18,1,167,2,
554482307665275377,Private Alberta Arts Guest Home,184659909,Terrica,,King,45.56454,-122.6554,Entire home/apt,,30,51,2023-12-31,1.18,1,0,0,
555642234041458343,Cozy Mt. Scott oasis with a view,5192007,Kelly And Rich,,Lents,45.460979979587805,-122.5655954915285,Entire home/apt,200,90,0,,,2,245,0,
556823735929845203,Nicki's Bnb Treehouse Patio @downtown PDX,103330725,Nickisbnb,,Goose Hollow,45.51584,-122.69336,Private room,59,1,110,2025-08-16,2.53,4,106,24,22-116574-000-00-HO
558027179659773700,Forest Park Sanctuary,25503645,Meagan,,Northwest District,45.53884782379899,-122.71992846889306,Entire home/apt,183,2,27,2024-10-13,0.72,1,88,3,24-010104-000-00-HO
559310248140458462,3BR • Sleeps 6 • Steps to NW 23rd • Fast WiFi,33154064,Connor,,Northwest District,45.534202575683594,-122.6990737915039,Entire home/apt,280,1,169,2025-09-01,3.93,8,353,35,21-027792-000-00-CO
560020838456963301,Adorable 1 Bedroom Cottage — Walk to Everything!,3508484,Joshua,,St. Johns,45.58788,-122.73771,Entire home/apt,90,31,12,2025-08-18,0.38,5,86,2,19-164423-000-00-HO
560330897729070240,"Sellwood Library House, an urban stay in the trees",6646221,Jesseca,,Sellwood-Moreland Improvement League,45.46637,-122.65244,Entire home/apt,,3,73,2025-08-25,1.89,1,98,15,24-013101-000-00-HO
562252356129091614,Modern City Apartment with Gym and Parking,409693567,Patrick And Sarah,,Pearl,45.52905,-122.67985,Entire home/apt,140,1,20,2025-08-23,1.65,17,340,20,59712
562393657998489615,Prime 94 Walk Score! Work/Play 3BR in NE PDX,73444161,Oasis Properties,,Boise,45.55101,-122.67349,Entire home/apt,91,30,95,2025-05-17,2.23,3,36,4,22-194654-000-00-HO
563003419630799024,Lovely 1BR unit with private patio,1207025,Laura,,Northwest District,45.52816,-122.69807,Entire home/apt,,2,55,2024-12-14,1.29,2,0,5,20-210218-000-00-HO
563223799929727708,Cozy Vintage Pub Theme 1 bd w/ private entrance,31337921,Gabriella,,Lents,45.49049,-122.571793,Entire home/apt,66,31,9,2025-03-28,0.22,1,355,3,
565157987829085890,The Alberta Escape - 2br - Awesome Location!,221421926,Descansa Property,,Vernon,45.5602,-122.6509,Entire home/apt,106,1,89,2025-07-28,2.13,18,126,11,21-092026-000-00-HO
565233589129171655,Pet Friendly Private ADU for work and play!,57470546,Brian,,Kerns,45.5258,-122.63368,Entire home/apt,83,2,198,2025-08-24,4.64,1,248,60,21-050754-000-00-HO
565305076210571097,"Roseway Rendezvous: cool, comfy hideaway in NE PDX",14103566,Michelle,,Roseway,45.553062438964844,-122.58443450927734,Entire home/apt,91,2,66,2025-08-18,1.64,1,340,20,22-163831-000-00-HO
565771536311357698,"Travel Nurses, Digital Nomad, Spacious, Modern! [A",410009654,Kenny,,Rose City Park,45.5341,-122.61159,Entire home/apt,80,30,8,2025-04-04,0.20,10,364,3,
565958500237128356,"Sunny and spacious 2-br, 2-ba home w/ private yard",2369443,Kevin,,North Tabor,45.52497,-122.60901,Entire home/apt,192,2,1,2022-07-22,0.03,1,42,0,24ASTR-APP-00134
566689378309988117,Luxury Spa Retreat Studio for 1-2 Guests,47212384,Emily,,Overlook,45.56425,-122.69027,Entire home/apt,92,2,165,2025-08-21,3.83,1,311,46,22-152789-000-00-ho
567527260414881064,"Modern, central town home with en suite",21645947,Brandon,,Hosford-Abernethy,45.50539,-122.65397,Entire home/apt,,30,16,2024-12-01,0.38,1,0,2,16-961041-811-35-HO
568125476819434642,Luxury Richmond Rose Cottage Division & Hawthorne,73418489,Lori,,Richmond,45.502232,-122.613274,Entire home/apt,102,2,117,2025-08-23,2.87,1,231,38,22-137832-000-00-HO
568403941306210017,Rocky Butte 2 Bedroom Basement Apartment,80819602,Regina,,Madison South,45.53445,-122.56938,Entire home/apt,103,30,0,,,1,365,0,
568864254943243954,The Del Rey,32149569,Ellen,,Irvington,45.53764,-122.65145,Entire home/apt,,30,27,2023-06-09,0.64,1,0,0,
568872341168920357,"Bright, spacious studio in walkable Arbor Lodge",136930286,Ethan,,Arbor Lodge,45.57178,-122.68361,Entire home/apt,80,3,52,2025-08-18,1.34,1,3,11,24-012276-000-00-HO
570307973283448358,Iconic Portland Bridge View in Downtown St. John’s,8375241,Darcy,,Cathedral Park,45.58871,-122.75484,Entire home/apt,,1,30,2024-05-05,0.94,1,0,0,22-194818-000-00-HO
571659881329048306,Portland Hillside Retreat near OHSU & river,51534523,Annie,,South Portland,45.46955437507625,-122.6745619155026,Entire home/apt,80,2,175,2025-08-30,5.59,1,323,51,24-005677-000-00-HO
572485917343717247,Sunnyside Stay,46855862,Kendra,,Sunnyside,45.51481,-122.63458,Entire home/apt,97,3,98,2025-08-24,2.40,1,97,22,24-012402-000-00-HO
573419860729907053,Peaceful+Cozy StudioApt-Steps to Central Sellwood,14476211,Xica,,Sellwood-Moreland Improvement League,45.46499,-122.65529,Entire home/apt,126,2,95,2025-08-17,2.29,1,231,19,22-152756-000-00-HO
574017658254876369,Cozy 1 bedroom with amazing private patio,292874,Divine Grace Mamon,,Northwest District,45.53462,-122.71064,Entire home/apt,100,30,56,2024-11-30,1.53,1,248,9,14-250074-000-00-HO
574134651877581961,Private 2-Bdrm Guesthouse w/ Kitchenette,40623772,Kelly,,Sullivan's Gulch,45.53256,-122.64566,Entire home/apt,,30,29,2023-08-12,0.71,1,0,0,
575966329558944757,Peaceful Retreat With Sauna + Outdoor Spa,3041413,Katie,,Kerns,45.52626808406887,-122.63954066295453,Entire home/apt,455,2,171,2025-09-02,5.22,1,339,54,23-113879-000-00-HO
576978457059936511,Newly Renovated Beautiful Place for Happy Hearts!,55354381,Li,,Glenfair,45.52281,-122.50551,Entire home/apt,100,2,54,2025-08-19,1.49,1,262,17,22-168880-000-00-HO
577031623587490648,Private Standalone Studio in Walkable NE PDX,210856519,Scotty,,King,45.56547,-122.65751,Entire home/apt,113,30,1,2025-03-08,0.16,2,275,1,
577796909979736680,Artsy & Colorful Apartment - Backyard Access,40807533,Juli,,Creston-Kenilworth,45.49281,-122.62055,Entire home/apt,112,2,67,2025-08-20,1.58,1,252,16,22-137831-000-00-HO
578134728854031308,Forest getaway- walk to trails/Zoo/Rose Gardens,50556182,Caryn,,Arlington Heights,45.51804,-122.71221,Entire home/apt,257,30,7,2022-05-02,0.17,2,365,0,
578314001050291110,Clean & charming room w/pri bath,120281309,Adam,,Hazelwood,45.52135,-122.55071,Private room,60,30,0,,,1,362,0,
578756788041470686,"A private stay, tailored to fit your needs ^.^",433110508,Riley,,Creston-Kenilworth,45.49653,-122.62872,Private room,52,30,2,2022-05-03,0.05,1,270,0,
579054109362360203,Gorgeous Bungalow in the Heart of Restaurant Row,7797921,Julie,,Beaumont-Wilshire,45.54754,-122.62495,Entire home/apt,159,30,1,2024-08-10,0.08,1,364,0,
579643473431212872,Bright boho style 1 bed + den condo in the Pearl,3116341,Joana,,Pearl,45.53058,-122.67983,Entire home/apt,106,30,1,2024-02-01,0.05,1,323,0,
579734705963048297,Private Garden Sanctuary,457924,Sally,,Boise,45.55054,-122.67716,Entire home/apt,159,1,29,2025-07-27,0.70,1,365,13,24ASTR-PER-00501
579917866864698124,Unbeatable 94 Walk Score NE PDX Work/Play 3BR+Yard,73444161,Oasis Properties,,Boise,45.54936,-122.67148,Entire home/apt,,30,80,2025-07-23,1.89,3,33,4,22-194654-000-00-HO
580446669835502415,Exec. 3bm condo centrally located to tram 'n shops,64117148,Anna,,Arbor Lodge,45.57409,-122.68039,Entire home/apt,123,30,3,2025-08-17,0.29,1,239,3,
580619307646526349,Beautiful craftsman in quite SE PDX neighborhood,182476151,Julia,,Centennial,45.5003,-122.48726,Entire home/apt,100,30,0,,,1,362,0,
581864471348852876,Boutique Williams District Studio - 95 Walk score!,37422309,Peter,,Boise,45.55235,-122.665,Entire home/apt,69,31,12,2025-04-05,0.29,9,340,3,
583459079377815412,"Pristine, spacious 1 bed apartment in Heart of PDX",449764124,Lowell,,Overlook,45.56557,-122.68675,Entire home/apt,67,2,77,2025-08-27,1.83,1,262,22,22-117856-000-00-HO
583556948734718930,Cheers from Mississippi Ave,215058058,Joshua,,Boise,45.554188,-122.675278,Entire home/apt,86,2,151,2025-08-31,3.68,13,5,37,11264
584581362777076880,Timber Frame Guesthouse - 100% Green Construction,169608443,Michael,,Woodlawn,45.56942831248423,-122.65142310240644,Entire home/apt,91,1,195,2025-09-02,5.15,1,341,43,22-130483-000-00-HO
584742285862979544,"Bright, Modern Home in Sellwood, close to dwntwn",18679173,Misha,,Sellwood-Moreland Improvement League,45.47518,-122.64455,Entire home/apt,,30,22,2023-07-19,0.54,1,0,0,
585557687434824703,Enchanting Private Bungalow in Alberta Arts,76847024,Xiuhtezcatl,,Vernon,45.56051,-122.64563,Entire home/apt,265,30,60,2025-08-13,1.44,1,47,9,21-116566-000-00-HO
586558182228281903,Centrally-located waterfront condo in NW Portland,2775670,Dave,,Old Town/Chinatown,45.52906,-122.673,Entire home/apt,280,30,0,,,1,179,0,
587973747440793800,Laurel House,29651367,Gabrielle,,Cully,45.55996,-122.57972,Entire home/apt,169,3,139,2025-08-25,3.50,1,229,34,22-163655-000-00-HO
588293421871372350,Hazelwood getaway in NE Portland #1,426284483,Jake,,Hazelwood,45.52525,-122.51898,Private room,30,31,5,2024-02-08,0.15,4,360,0,
588313139552208487,The Shire by the Rose Garden,121902321,Micha,,Hosford-Abernethy,45.50782,-122.65146,Entire home/apt,152,3,60,2025-09-01,1.58,1,125,17,22-167330-000-00-HO
588439239338808599,Charming 2-bed Victorian flat in NW Portland,65827157,Leslie,,Goose Hollow,45.52125,-122.69605,Entire home/apt,116,3,57,2025-09-02,1.50,1,331,11,24-013964-000-00-HO
588648477122512439,Family Friendly SE Portland Getaway w/2 Bedrooms,12190351,Nathaniel,,Woodstock,45.46636,-122.61878,Entire home/apt,198,2,86,2025-08-17,2.09,1,243,28,24ASTR-APP-00146
589325732662252628,Charming Historic Portland Home with a Huge Yard,187362053,Jiaming,,Madison South,45.53891,-122.57842,Entire home/apt,152,30,1,2022-06-18,0.03,1,338,0,
589860024242990984,Sleeps 12 • Exclusive Floor • Great for Groups,190656099,Aaron,,Humboldt,45.55894470214844,-122.66803741455078,Entire home/apt,1042,1,30,2025-08-04,0.74,22,342,7,18-266570-000-00-CO
589887216411304890,"Forest views, hiking, family friendly!",25814596,Kate,,Forest Park,45.582741,-122.799477,Entire home/apt,104,1,239,2025-08-21,5.70,1,236,86,22-165258-000-00-HO
590345945313503903,Charming Central Cozy 2BR Basement Retreat,13973351,Marina,,Hosford-Abernethy,45.50986,-122.64546,Entire home/apt,127,2,126,2025-09-01,3.25,1,199,36,22-195143-000-00-HO
591818419575619351,Central PDX 94 Walk Score 6BR Gated Patio / Yard,73444161,Oasis Properties,,Boise,45.55132,-122.67216,Entire home/apt,236,30,41,2024-05-11,1.04,3,307,0,22-194654-000-00-HO
592914094507369977,The Nest: Garden Oasis in Alberta Arts w/Gazebo,198422777,Michelle,,Concordia,45.56086,-122.6415,Entire home/apt,211,3,92,2025-08-29,2.54,1,137,34,22-143219-000-00-HO
593423013262443047,Charming Mt. Tabor Flat ~ Near Historic Montavilla,257453618,Jacob,,North Tabor,45.52363,-122.5967,Entire home/apt,,1,159,2025-07-15,3.87,1,0,52,24ASTR-APP-00285
594772798810713701,4BR • Sleeps 9 • Spacious Home • Walkable Area,115052133,Austin,,Hosford-Abernethy,45.505943298339844,-122.65748596191406,Entire home/apt,315,2,23,2025-09-01,0.59,6,352,5,22-124671-000-00-CO
594843688164571339,Canopy Loft PDX,61157693,Marleigh,,St. Johns,45.59575,-122.75512,Entire home/apt,91,1,127,2025-09-04,4.78,1,271,53,22-136331-000-00-HO
594940170120232078,"Quiet, adorable guesthouse near Grant Park",43004730,William And Kieren,,Grant Park,45.54202,-122.63743,Entire home/apt,97,2,78,2025-09-01,2.04,1,46,33,24-006531-000-00-HO
595534429111070468,The Lily Pad is a place to come and relax.,452253100,Alan,,Sumner,45.55958,-122.57093,Entire home/apt,,1,120,2025-09-03,2.99,1,54,36,24-006584-000-00-HO
595620285810920412,Group-Ready Luxury 6BR • Private Floor • Sleeps 12,190656099,Aaron,,Humboldt,45.55894470214844,-122.66803741455078,Entire home/apt,,1,40,2025-08-04,0.98,22,343,12,18-266570-000-00-CO
595680673819411804,Perfect for Groups & Families • 8BR • Sleeps 16,190656099,Aaron,,Kerns,45.5262336730957,-122.6335220336914,Entire home/apt,1080,1,44,2025-09-01,1.16,22,333,14,17-246293-000-00-CO
595980252974395878,Private Room in a Peaceful Home,14821108,Calvin,,Maplewood,45.473419189453125,-122.73069763183594,Private room,,5,11,2024-04-18,0.29,3,0,0,22-176036-000-00-HO
596241138749758390,"Zen Escape: King Bed, Hot Tub, Private Yard",2195060,Leslie,,Kenton,45.58298,-122.69479,Entire home/apt,160,3,154,2025-08-21,3.91,1,228,46,24-012297-000-00-HO
596275878802657758,"Modern, 2 bdr condo w/In unit gym, SW waterfront",247551553,Brad,,South Portland,45.49761,-122.66815,Entire home/apt,,31,0,,,1,0,0,
597228897258705840,Cozy Williams District Guest Suite,12269741,Aaron,,Eliot,45.54666,-122.66258,Entire home/apt,108,1,59,2025-06-28,1.42,1,251,12,24-002263-000-00-HO
598681847355970066,Cheerful and private 1-bedroom Woodstock home,126914888,Sophie,,Woodstock,45.48549,-122.60653,Entire home/apt,90,30,53,2024-01-15,1.29,1,344,0,
599126587431788128,Comfy Getaway | No cleaning Fee | Private Fenced b,395594834,Andrew Craig,,Hazelwood,45.52278,-122.54312,Entire home/apt,275,30,0,,,1,364,0,
599163505664898665,Wonderful Victorian Home Alberta/Mississippi,24044328,Chris,,Irvington,45.54808,-122.6584,Entire home/apt,119,31,8,2024-03-05,0.20,1,92,0,
600798276271356144,Lovely NE Portland 2 bedroom in Montavilla,217988597,Johnathan,,Montavilla,45.52805,-122.56941,Entire home/apt,164,30,10,2024-12-03,0.25,2,149,2,
601370814317706176,Sunny & Bright 2-Bed Master Suite w/ Private Deck,63872052,Tina,,Lents,45.48757,-122.57596,Private room,,30,25,2025-01-03,0.60,1,0,1,
602405826229282738,Room walk-in closet in spacious Mississippi Home,3220022,Julie,,Boise,45.55085,-122.67554,Private room,49,30,13,2025-03-13,0.33,4,247,5,17-178612-000-00-HO
602900041467654112,Bright & Stylish Home - Prime Irving Park Location,45684193,Jesse,,King,45.54869,-122.65602,Entire home/apt,211,30,14,2023-08-27,0.34,1,106,0,
602990319615833096,Heidi Haus | Walkscore of 92 + Bikescore 100,14970082,Graham,,Humboldt,45.55498,-122.67623,Entire home/apt,,30,106,2025-05-02,2.65,4,211,1,Exempt
603075559269922598,Rare & lush 2 BR in heart of the city!,36297855,Sam,,South Portland,45.48674,-122.67626,Entire home/apt,194,30,50,2025-03-22,1.27,5,40,1,
603162243177021900,Mid Century Modern Garden Oasis,6215522,Kara,,Cully,45.55992,-122.60196,Entire home/apt,,30,0,,,1,0,0,
603630561068645237,Private Botique Guest Suite In The Trees.,90876848,Yls,,Pleasant Valley,45.47199,-122.54224,Entire home/apt,120,5,17,2025-08-06,0.41,4,79,1,21-031443-000-00-ho
605902131279025050,Downtowns Portland's best kept secret.,147096437,Sherry,,Portland Downtown,45.5106,-122.67582,Entire home/apt,233,30,0,,,1,365,0,
606419833498564750,Spacious Forest Retreat w/ Hot Tub & Views,2293902,Garrett,,Ashcreek,45.46555,-122.72735,Entire home/apt,76,2,242,2025-08-23,5.89,1,41,79,23-113851-000-00-HO
607369222838905613,Pearl District Art Loft: Urban Luxury with Parking,6690245,Eric,,Pearl,45.52816,-122.68602,Entire home/apt,,30,7,2024-12-20,0.19,1,0,1,
607856467126844463,Modern City Apartment with Gym and Parking,409693567,Patrick And Sarah,,Pearl,45.53063,-122.6802,Entire home/apt,145,1,2,2025-08-13,0.18,17,338,2,59712
607896545147923566,"Happy Valley Home A+hot tub, Game Room, 8 beds!",211556672,Esther,,Lents,45.4599818,-122.5702891,Entire home/apt,314,31,63,2025-06-23,1.55,1,365,13,Exempt
608177009445182527,Long-Term Rental in the Heart of Nob Hill District,14438067,Alisa,,Northwest District,45.52993,-122.69324,Entire home/apt,116,30,16,2025-06-30,0.45,1,192,5,
609446006239624813,Classic 2nd Story Urban Oasis with Private Balcony,13285949,Daniela,,Sullivan's Gulch,45.53326,-122.64169,Entire home/apt,122,3,84,2025-08-13,3.36,6,81,35,23-007312-000-00-HO
609519131963016645,Villa Montavilla - 1bd Guesthouse w Private Patio,158074447,Sarah,,Montavilla,45.52254,-122.57444,Entire home/apt,137,31,12,2025-08-19,0.33,15,62,3,
611170156873352062,Studio in Walkable Foodie Heaven,2996481,Peregrine,,Kerns,45.52435,-122.6396,Entire home/apt,64,30,343,2025-09-04,8.86,2,141,111,24ASTR-APP-00380
612966287957061618,Mt Tabor Hygge - Comfort Surrounded in Nature,8878148,Laura,,Mt. Tabor,45.52146,-122.59924,Entire home/apt,98,3,105,2025-08-19,2.78,1,120,16,24-000260-000-00-HO
613325264407119295,New 2 Bedroom Condo Next To Irving Park,10610412,Alcides Eduardo,,King,45.54967,-122.65903,Entire home/apt,,30,57,2023-08-19,1.52,1,0,0,22-158628-000-00-HO
613650619752848541,Classic 1917 Portland Home,77736302,Angela And Craig,,Overlook,45.5645,-122.69412,Entire home/apt,165,1,114,2025-08-19,3.57,1,221,41,22-117859-000-00-HO
613770853572112801,Charming 3 Br 2 Ba entire house w/ parking and gym,21665606,Theodore,,Brooklyn Action Corps,45.49446,-122.64806,Entire home/apt,,30,18,2023-08-24,0.45,1,0,0,
613792959738627888,"Modern SE Portland Private Room, Self Check-In!",260686384,Muneeb,,Mt. Scott-Arleta,45.483272552490234,-122.60054779052734,Private room,51,1,68,2025-07-14,1.72,3,80,17,22-116613-000-00-HO
613852331302199908,"Spacious Home, Best Area, King Beds, and Roof Deck",37422309,Peter,,Eliot,45.54674,-122.66301,Entire home/apt,402,2,150,2025-08-28,3.74,9,229,37,21-116298-000-00-LU
613891837460698696,"Small bedroom walkable to 100+ food,drinks,coffee",33081979,Elsa,,King,45.55488,-122.66093,Private room,50,30,8,2025-08-01,0.20,8,124,3,
614461506383407967,Charming studio apartment with lots of character,7718259,Yasmeen Sabah,,Roseway,45.54442,-122.59324,Entire home/apt,83,7,18,2025-06-01,0.44,1,179,5,24-020407-000-00-HO
614617879754110110,Rose City Hideaway,456375182,Amanda,,Overlook,45.557,-122.6824,Entire home/apt,117,2,135,2025-09-03,4.13,1,297,58,24-000240-000-00-HO
616012706973411711,This is Downtown Portland. 14th floor 2 BDR/2 Bath,130776600,Ann Michele,,Portland Downtown,45.50772,-122.6803,Entire home/apt,125,30,4,2025-02-05,0.10,1,364,1,
616076192948187513,Lovely one bedroom with instant access to OHSU!,532092702,Connie,,Homestead,45.49749662815634,-122.68800270883605,Entire home/apt,67,31,8,2025-09-01,0.60,2,261,7,
616602031996803343,"Wonderful New Construction, Walk to Everything",62261998,ITrip Vacations,,Humboldt,45.555,-122.66897,Entire home/apt,201,3,69,2025-08-23,1.70,20,11,20,22-142442-000-00-LU
617981059317605637,‘The Owl’s Nest’ w/ Hot Tub & Forest Views!,121688409,Evolve,,Pleasant Valley,45.47114,-122.53987,Entire home/apt,173,2,82,2025-07-28,2.05,23,327,13,22-117986-000-00-HO
618751961512273622,Entire Guest Suite with Private Entrance.,390757744,Jessica,,King,45.554653,-122.654266,Entire home/apt,,1,137,2025-08-24,3.45,1,141,18,23-002478-000-00-HO
